Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude
204899,260.0,46,2,2,1,1,True,False,True,False,Parque do Carmo,sale,-23.605906,-46.469521
890000,1100.0,115,3,2,1,2,False,False,False,False,Ipiranga,sale,-23.5794,-46.6063968
199000,300.0,49,2,2,1,1,False,False,False,False,São Miguel,sale,-23.509735,-46.447294
1100,450.0,48,2,1,0,1,True,False,False,False,Sacomã,rent,-23.6150801,-46.6050591
690000,966.0,46,1,1,0,1,False,False,True,False,Jardim Paulista,sale,-23.5710802,-46.6620237
1700,625.0,83,2,2,1,1,False,False,True,False,Ipiranga,rent,-23.588997,-46.607351
1100000,1260.0,130,3,3,1,2,True,False,True,False,Campo Belo,sale,-23.612314,-46.676758
10000,1350.0,176,3,4,3,3,True,True,True,False,Vila Leopoldina,rent,-23.5273232,-46.7307822
1982000,1800.0,160,4,4,3,2,True,False,False,True,Pinheiros,sale,-23.5508552,-46.6800049
780000,1300.0,110,3,2,1,1,True,False,True,False,Brooklin,sale,-23.61321,-46.681417
2000,1100.0,70,3,2,1,2,False,False,False,False,Butantã,rent,-23.5705864,-46.7296681
2400,690.0,69,3,2,1,2,False,False,False,False,Bom Retiro,rent,-23.526682,-46.637136
15000,2200.0,250,4,6,4,5,True,True,True,False,Perdizes,rent,-23.533033,-46.67824
1300,328.0,55,2,2,1,1,False,False,False,False,Capão Redondo,rent,-23.66035,-46.754093
1800,570.0,66,3,2,1,1,False,False,True,False,Penha,rent,-23.5229306,-46.5304502
1350000,1570.0,113,3,2,1,1,False,False,False,False,Jardim Paulista,sale,-23.5675238,-46.656839
220000,100.0,45,2,1,0,1,False,False,False,False,Jaçanã,sale,-23.4627341,-46.5759593
620000,580.0,82,3,2,1,1,True,False,True,False,Vila Sônia,sale,-23.598599,-46.741489
3000,700.0,203,3,2,1,2,False,False,False,False,Bom Retiro,rent,-23.5246738,-46.6474398
690000,750.0,85,3,2,1,2,True,False,True,False,Mooca,sale,-23.565376,-46.584328
1800,700.0,58,2,2,1,1,False,True,True,False,Vila Andrade,rent,-23.629971,-46.7384251
250000,300.0,80,3,1,0,0,False,False,False,False,Bom Retiro,sale,-23.5260666,-46.6454331
260000,352.0,50,2,1,0,1,True,False,True,False,Ermelino Matarazzo,sale,-23.5011742,-46.4722991
700,140.0,48,2,2,1,1,False,False,False,False,Cidade Tiradentes,rent,-23.60452,-46.399058
1260,640.0,62,3,1,0,1,False,False,False,False,Campo Grande,rent,-23.6717402,-46.6864269
210000,300.0,52,2,2,1,1,False,False,False,False,Capão Redondo,sale,-23.654939,-46.784354
1400,575.0,56,2,1,0,1,False,False,True,False,Água Rasa,rent,-23.5653615,-46.5676556
1300,220.0,60,2,2,1,1,True,True,False,False,Jardim Helena,rent,-23.500815,-46.434071
12000,1880.0,230,4,5,4,2,True,False,False,False,Vila Leopoldina,rent,-23.5267865,-46.7311907
1300000,1200.0,139,4,2,1,1,False,False,True,False,Brooklin,sale,-23.6165496,-46.6792578
1300,450.0,70,2,1,0,0,False,False,False,False,Vila Guilherme,rent,-23.512615,-46.604294
207000,380.0,36,1,1,0,0,False,False,False,False,Bom Retiro,sale,-23.5053909,-46.6227832
1200,590.0,50,2,1,0,0,False,False,False,False,Liberdade,rent,-23.5612983,-46.636277
4800,1478.0,115,2,2,1,2,True,True,True,False,Moema,rent,-23.6031945,-46.6715763
635000,920.0,98,3,2,1,2,False,False,True,False,Mooca,sale,-23.5568517,-46.6043505
2990,480.0,64,1,1,0,0,False,True,False,False,Santa Cecília,rent,-23.5385642,-46.6515356
343240,349.0,65,3,2,1,1,True,False,True,False,Itaquera,sale,-23.529458,-46.455752
1650,350.0,57,2,2,1,1,False,False,False,False,Sapopemba,rent,-23.585748,-46.533696
2000,550.0,55,2,1,0,1,False,False,True,False,Jabaquara,rent,-23.648816250000003,-46.6432556
1100,617.0,78,2,2,1,1,False,False,False,False,Mooca,rent,-23.553657,-46.622022
10000,2050.0,247,4,5,4,4,False,False,False,False,Alto de Pinheiros,rent,-23.5323871,-46.7161879
1700,320.0,65,2,2,1,1,False,True,False,False,Socorro,rent,-23.674393,-46.71402
3600,885.0,72,2,2,1,2,True,False,True,False,Vila Madalena,rent,-23.546467,-46.691787
1350000,940.0,130,3,4,3,2,False,True,True,False,Ipiranga,sale,-23.594496,-46.603329
7000,1400.0,177,3,5,3,3,True,True,True,False,Morumbi,rent,-23.583079,-46.705817
2200,680.0,69,2,2,1,2,False,True,True,False,Morumbi,rent,-23.625366,-46.742746
2000000,1900.0,91,2,3,2,2,True,False,True,False,Itaim Bibi,sale,-23.588318,-46.67955
280000,480.0,56,2,2,1,1,True,False,True,False,Sapopemba,sale,-23.58575,-46.533612
2500,940.0,88,3,2,1,2,False,False,True,False,Butantã,rent,-23.5878928,-46.7399564
2700,970.0,42,1,2,1,1,False,False,False,False,Santa Cecília,rent,-23.5416241,-46.6587859
175000,160.0,48,2,1,0,1,False,False,False,False,Artur Alvim,sale,-23.545317,-46.483896
250000,400.0,44,2,2,1,1,False,False,False,False,Cidade Líder,sale,-23.568792,-46.480449
1700,685.0,95,3,2,1,2,False,True,True,False,Mandaqui,rent,-23.4746005,-46.634651899999994
1450000,1300.0,130,3,3,1,2,False,False,False,False,Santa Cecília,sale,-23.535373,-46.65933
1900,500.0,61,2,2,1,1,False,False,True,False,Campo Grande,rent,-23.670305,-46.690539
2900000,1750.0,311,3,4,3,4,False,False,False,False,Casa Verde,sale,-23.5097376,-46.650593
2850,670.0,80,3,3,2,2,True,False,False,False,Mooca,rent,-23.5692705,-46.5951054
219990,350.0,33,1,1,0,0,False,False,False,False,Brás,sale,-23.5464599,-46.6167926
9000,1800.0,250,4,5,4,4,True,False,True,False,Morumbi,rent,-23.6198889,-46.7394752
2000,370.0,35,1,1,0,1,False,False,True,False,Brás,rent,-23.5490008,-46.6144346
6000,1271.0,151,3,4,3,3,False,False,True,False,Vila Leopoldina,rent,-23.5279785,-46.7305769
318000,520.0,53,2,2,1,1,False,False,False,False,Pirituba,sale,-23.493439,-46.742171
3400,1000.0,114,3,2,1,2,False,True,True,False,Jabaquara,rent,-23.6497398,-46.6498291
479000,570.0,58,2,2,1,1,True,False,True,False,Bom Retiro,sale,-23.5246065,-46.6473265
3500,770.0,86,3,2,1,2,False,True,False,False,Mooca,rent,-23.556137,-46.604471
2300,870.0,70,2,1,0,1,False,False,False,False,Perdizes,rent,-23.5410183,-46.6774729
2500,550.0,95,3,3,2,2,False,False,True,False,Butantã,rent,-23.5850944519,-46.7400970459
3650,691.0,40,1,2,1,1,False,False,True,False,Vila Madalena,rent,-23.546658,-46.692002
1750,483.0,37,1,2,1,1,False,True,False,False,Saúde,rent,-23.605302,-46.637246
3000,575.0,70,3,2,1,1,True,True,True,False,Tatuapé,rent,-23.53733,-46.573667
655000,504.0,81,3,2,1,2,True,True,True,False,Vila Formosa,sale,-23.5622454,-46.5371187
2700,720.0,40,1,2,1,1,True,True,True,False,Santa Cecília,rent,-23.551375,-46.660836
3780,1050.0,195,4,3,2,3,False,True,False,False,Freguesia do Ó,rent,-23.4946753,-46.694597
1200000,1700.0,145,4,3,2,3,False,False,True,False,Ipiranga,sale,-23.5933942,-46.6069907
1850000,2920.0,205,3,4,3,3,True,False,True,False,Campo Belo,sale,-23.6208217,-46.676881
2200,800.0,79,2,2,1,2,False,False,True,False,Vila Guilherme,rent,-23.512509,-46.609078
259000,550.0,49,2,1,0,1,False,True,False,False,Campo Grande,sale,-23.6909558,-46.6742072
1800,633.0,63,3,2,1,1,True,False,True,False,Cursino,rent,-23.632667,-46.625136
6000,1600.0,190,3,4,3,2,True,False,True,False,Ipiranga,rent,-23.576713,-46.603914
179000,135.0,42,2,2,1,1,False,False,False,False,Artur Alvim,sale,-23.542212,-46.486359
458545,459.5,74,3,2,1,2,True,False,True,False,Sacomã,sale,-23.61397,-46.600859
2000,1825.0,170,3,1,0,1,False,False,False,False,Bom Retiro,rent,-23.5277857,-46.6336173
169000,70.0,58,2,2,1,1,False,False,False,False,Guaianazes,sale,-23.56609,-46.4029
670000,470.0,59,2,2,1,1,False,True,True,False,Santa Cecília,sale,-23.531348,-46.647771
190000,140.0,56,2,1,0,1,False,False,False,False,Artur Alvim,sale,-23.545317,-46.483896
550000,550.0,76,3,2,1,2,True,False,True,False,Mandaqui,sale,-23.472819,-46.6304
850000,1030.0,160,3,1,0,1,True,False,False,False,Santa Cecília,sale,-23.5321781,-46.6520284
2750,1430.0,167,3,2,1,1,True,False,False,False,Jardim Paulista,rent,-23.571902,-46.661839
320000,290.0,48,2,1,0,1,False,False,False,False,Vila Prudente,sale,-23.5928528,-46.5818797
3500,1100.0,115,3,2,1,2,False,False,True,False,Carrão,rent,-23.549214,-46.5397515
1100,480.0,50,2,2,1,1,True,False,False,False,Socorro,rent,-23.669143,-46.722027
2200,674.0,65,3,2,1,1,False,False,True,False,Carrão,rent,-23.5544692,-46.5453318
22300,1800.0,209,4,5,3,3,True,True,True,False,Moema,rent,-23.607441,-46.664581
1600,360.0,57,3,2,1,1,True,False,False,False,Campo Limpo,rent,-23.627833,-46.767245
450000,700.0,55,1,1,0,0,False,False,False,False,Consolação,sale,-23.552451,-46.6546978
2300,765.0,50,1,1,0,1,False,False,False,False,Itaim Bibi,rent,-23.5831674,-46.680041
1242696,983.0,97,3,3,1,2,True,False,True,False,Pinheiros,sale,-23.56582,-46.700456
308177,390.0,51,2,2,1,1,True,False,True,False,Vila Maria,sale,-23.520022,-46.585373
182000,290.0,63,2,1,0,1,False,False,False,False,São Rafael,sale,-23.6365359,-46.4704775
8100,1061.0,96,2,4,2,2,True,False,True,False,Vila Olimpia,rent,-23.59323,-46.685277
3580,787.0,36,1,2,1,1,True,True,True,False,Vila Olimpia,rent,-23.597991,-46.681437
7000,1250.0,73,1,2,1,2,False,False,False,False,Itaim Bibi,rent,-23.5888121,-46.6790165
1800000,2800.0,210,3,4,1,2,True,False,False,False,Jardim Paulista,sale,-23.56825,-46.656566
2300,360.0,280,3,2,1,2,False,False,False,False,Campo Limpo,rent,-23.647296,-46.759902
1790000,1500.0,234,3,6,3,3,True,False,True,False,Anhanguera,sale,-23.673505,-46.696855
489000,630.0,67,2,2,1,1,True,False,True,False,Bom Retiro,sale,-23.525057,-46.640978
564750,697.0,63,2,2,1,1,False,False,False,False,Perdizes,sale,-23.5225573,-46.6595326
1100000,1200.0,145,3,3,1,1,False,False,False,False,Jardim Paulista,sale,-23.5601758,-46.6564984
960000,1500.0,140,3,4,3,1,True,False,False,False,Bela Vista,sale,-23.5638258,-46.6498373
1375,525.0,53,2,1,0,1,False,False,True,False,Freguesia do Ó,rent,-23.4965525,-46.705762
410000,425.0,55,3,2,1,1,False,False,False,False,Vila Prudente,sale,-23.5993963,-46.5766755
980,320.0,55,2,2,1,1,True,False,False,False,Brasilândia,rent,-23.462342,-46.702189
200000,340.0,43,1,2,1,1,False,False,False,False,Cambuci,sale,-23.564472,-46.621112
1800,500.0,60,2,2,1,1,True,False,True,False,Cursino,rent,-23.657315,-46.615174
8000,1223.0,373,4,6,4,4,False,False,True,False,Morumbi,rent,-23.622943,-46.735851
700,290.0,56,2,2,1,1,False,False,False,False,São Mateus,rent,-23.594303,-46.479352
1650,325.0,56,2,2,1,1,True,False,True,False,Vila Guilherme,rent,-23.516618,-46.605505
179100,190.0,40,2,2,1,1,True,False,True,False,Brasilândia,sale,-23.471976,-46.676777
1330,670.0,61,3,2,1,1,True,False,True,False,Campo Grande,rent,-23.677297,-46.683644
5000,1250.0,164,4,2,1,2,False,True,True,False,Barra Funda,rent,-23.521062,-46.6606846
490000,480.0,60,2,2,1,2,False,False,False,False,Belém,sale,-23.547229,-46.583401
1500,328.0,54,2,2,1,1,True,False,True,False,Capão Redondo,rent,-23.662752,-46.765967
2200,540.0,56,2,1,0,1,True,False,True,False,Lapa,rent,-23.52292655,-46.704552899999996
2550000,1700.0,348,3,2,1,1,False,False,False,False,República,sale,-23.544683,-46.644157
650,300.0,30,2,2,1,1,False,False,False,False,São Miguel,rent,-23.505663,-46.468961
350000,580.0,58,2,2,1,1,True,False,True,False,Liberdade,sale,-23.557895,-46.631205
1300,726.0,84,3,2,1,1,True,False,True,False,Freguesia do Ó,rent,-23.501353,-46.701683
250000,564.0,41,2,2,1,1,True,False,True,False,Tucuruvi,sale,-23.475078,-46.592529
290000,400.0,64,2,2,1,1,False,False,True,False,São Lucas,sale,-23.603743,-46.5176662
6500,1600.0,154,4,3,2,3,True,False,True,False,Lapa,rent,-23.532399,-46.703011
212000,400.0,52,2,1,0,1,True,False,False,False,Parque do Carmo,sale,-23.5545398,-46.4808621
1700,530.0,40,1,1,0,1,False,False,True,False,Ipiranga,rent,-23.5950861,-46.6066247
194900,165.0,43,2,2,1,1,False,False,False,False,Artur Alvim,sale,-23.5509,-46.4804
907000,950.0,123,4,4,1,2,False,False,False,False,Pari,sale,-23.532896,-46.568899
300000,380.0,60,1,1,0,0,True,True,False,False,Bela Vista,sale,-23.5579814,-46.6440671
2200,810.0,80,2,2,1,1,True,False,False,False,Cambuci,rent,-23.57202,-46.621337
380000,370.0,63,2,2,1,1,False,False,True,False,Brás,sale,-23.5400891,-46.6246092
10500,3700.0,270,4,5,4,2,False,True,False,False,Moema,rent,-23.599458,-46.662204
2600,1400.0,45,1,2,1,1,False,True,True,False,Santo Amaro,rent,-23.626323,-46.700928
1900,400.0,49,2,1,0,1,False,False,False,False,Sacomã,rent,-23.6131936,-46.5998447
140000,200.0,60,2,2,1,1,False,False,False,False,Guaianazes,sale,-23.569057,-46.399085
1500,530.0,56,2,1,0,1,False,False,False,False,Butantã,rent,-23.5873009,-46.7442224
2600,1300.0,105,3,2,1,2,False,False,False,False,Perdizes,rent,-23.5325125,-46.6764949
340000,526.0,51,2,2,1,1,False,False,True,False,Campo Limpo,sale,-23.645405,-46.758389
890,392.0,50,2,2,1,1,False,False,False,False,Brasilândia,rent,-23.473337,-46.685929
1900,537.0,52,2,2,1,1,True,False,True,False,Socorro,rent,-23.679026,-46.708373
1290000,1300.0,100,3,4,1,1,True,False,False,False,Jardim Paulista,sale,-23.571949,-46.657499
1550000,1520.0,140,4,5,3,2,True,False,True,False,Moema,sale,-23.603655,-46.666917
1100,670.0,65,3,2,1,1,True,False,False,False,Pirituba,rent,-23.41519,-46.732023
522900,650.0,83,3,2,1,2,True,False,True,True,Mooca,sale,-23.559428,-46.60377
1600,306.0,43,2,2,1,1,True,False,False,False,Belém,rent,-23.534606,-46.595084
445000,500.0,65,3,2,1,1,False,True,True,False,Bom Retiro,sale,-23.5216961,-46.6418459
1300,300.0,58,2,2,1,1,True,False,False,False,Itaquera,rent,-23.533255,-46.460041
16000,1980.0,204,3,4,3,3,False,False,True,False,Moema,rent,-23.6059895,-46.6610776
3100,2194.0,280,4,5,2,3,True,False,False,False,Morumbi,rent,-23.609315,-46.723514
1200,490.0,60,2,1,0,1,False,False,False,False,Cachoeirinha,rent,-23.4774669,-46.6593095
1500,515.0,38,1,2,1,1,False,True,True,False,Vila Andrade,rent,-23.6261708,-46.7356607
4900,786.0,74,1,2,1,1,True,True,False,False,Alto de Pinheiros,rent,-23.5410804,-46.6982833
1999,560.0,70,1,1,0,2,False,True,False,False,Casa Verde,rent,-23.5065079,-46.6662542
580000,1368.0,125,3,2,1,1,False,False,True,False,Mooca,sale,-23.561358,-46.5985842
925000,700.0,95,3,2,1,2,False,False,False,False,Cidade Dutra,sale,-23.6417909,-46.7201965
2000,1000.0,97,3,3,1,1,False,False,True,False,Casa Verde,rent,-23.509544,-46.664445
750000,750.0,71,2,2,1,2,False,False,True,False,Saúde,sale,-23.614497,-46.634582
260000,350.0,65,3,2,1,1,False,True,False,False,Sapopemba,sale,-23.545223,-46.479633
1200000,1450.0,300,3,5,1,3,True,True,True,False,Vila Jacuí,sale,-23.501853,-46.451085
630000,620.0,85,3,2,1,1,True,False,True,False,Água Rasa,sale,-23.565403,-46.584224
222000,400.0,51,2,2,1,1,False,False,True,False,Campo Limpo,sale,-23.653389,-46.74857
570000,600.0,98,3,3,1,2,True,True,False,False,Água Rasa,sale,-23.556524,-46.579525
140000,85.0,47,2,2,1,1,False,False,False,False,Cidade Tiradentes,sale,-23.608491,-46.398886
720000,700.0,70,2,2,1,1,True,False,True,True,Vila Madalena,sale,-23.547687,-46.692594
240000,400.0,57,2,1,0,1,False,False,False,False,Cangaíba,sale,-23.4961135,-46.5107029
350000,400.0,46,2,2,1,1,True,False,True,False,Liberdade,sale,-23.555293,-46.628528
550000,510.0,76,2,2,0,1,True,False,False,False,República,sale,-23.5469062,-46.6465915
3000,700.0,92,3,2,1,1,False,False,False,False,Pinheiros,rent,-23.5627175,-46.6747591
1250,420.0,54,2,2,1,1,True,False,False,False,Rio Pequeno,rent,-23.559315,-46.748244
40000,4500.0,442,4,5,4,6,False,False,True,False,Campo Belo,rent,-23.6234188,-46.6749705
2600,600.0,57,2,2,1,2,False,False,True,False,Saúde,rent,-23.62118,-46.634316
10000,1100.0,220,2,3,2,2,True,True,False,False,Bela Vista,rent,-23.5614101,-46.6548776
1400,300.0,56,2,1,0,1,False,False,False,False,Itaquera,rent,-23.546631,-46.4479256
10000,2225.0,157,3,4,3,4,False,False,False,False,Pinheiros,rent,-23.5603058,-46.6760795
210000,410.0,54,2,2,1,1,False,False,False,False,Ponte Rasa,sale,-23.509932,-46.501116
1500,550.0,70,2,2,1,2,True,False,False,False,Jaçanã,rent,-23.4614,-46.58579
199000,300.0,48,2,1,0,1,False,False,True,False,Aricanduva,sale,-23.539012,-46.536606
72000,140.0,50,2,2,1,1,False,False,False,False,Cidade Tiradentes,sale,-23.592982,-46.406661
3600,525.0,73,2,2,1,2,True,True,True,False,Tatuapé,rent,-23.532984,-46.57929
294000,250.0,50,2,2,1,1,True,False,True,False,Sé,sale,-23.562723,-46.520449
1400,597.0,75,3,2,1,1,False,False,False,False,Penha,rent,-23.519453,-46.537759
4500,900.0,135,3,3,2,2,False,False,True,False,Santo Amaro,rent,-23.6465779,-46.7028532
1200,120.0,50,2,1,0,0,False,False,False,False,Limão,rent,-23.4893534,-46.6754465
1500,892.0,70,3,2,1,1,False,False,True,False,Freguesia do Ó,rent,-23.492706,-46.693066
1500,480.0,53,2,2,1,1,True,True,True,False,Freguesia do Ó,rent,-23.485243,-46.697285
560000,505.0,70,3,2,1,1,False,True,True,False,Água Rasa,sale,-23.558163,-46.5760922
8000,1650.0,213,3,4,3,3,True,True,True,False,Ipiranga,rent,-23.592062,-46.607755
1700,425.0,40,1,2,1,1,True,False,True,False,Santa Cecília,rent,-23.537793,-46.6342399
1900,650.0,85,2,2,1,2,True,False,True,False,Jaguaré,rent,-23.53556,-46.756578
339000,350.0,53,2,2,1,1,True,False,True,False,Limão,sale,-23.499021,-46.679631
1700,900.0,90,2,2,1,2,False,False,True,False,Tatuapé,rent,-23.5293675,-46.5579539
2200,520.0,81,2,2,1,1,False,False,True,False,Freguesia do Ó,rent,-23.4838107,-46.6955398
1800,1100.0,100,3,4,1,3,True,False,True,False,Vila Sônia,rent,-23.599186,-46.725351
7000,2019.0,35,1,1,0,1,False,False,False,False,Itaim Bibi,rent,-23.5943048,-46.6811013
15000,3502.0,225,3,4,3,4,True,False,True,False,Moema,rent,-23.6039564,-46.6556559
2200,1700.0,149,3,2,1,2,True,False,True,False,Tatuapé,rent,-23.5591085,-46.5759372
18000,3800.0,232,3,4,3,3,False,True,False,False,Alto de Pinheiros,rent,-23.5466646,-46.7161707
5500,960.0,90,3,2,1,2,False,False,True,False,Vila Mariana,rent,-23.5856322,-46.6368007
1900,1024.0,79,3,2,0,1,False,False,False,False,Vila Andrade,rent,-23.6272551,-46.7367226
2200,1350.0,90,3,2,1,1,False,False,False,False,Cambuci,rent,-23.5655857,-46.622947
249000,320.0,63,2,1,0,1,True,False,False,False,Parque do Carmo,sale,-23.5685616,-46.4805711
6200,1800.0,170,4,5,3,3,True,False,True,False,Ipiranga,rent,-23.591567,-46.607935
1900,437.0,50,2,1,0,1,False,False,True,False,Vila Prudente,rent,-23.601093,-46.5734382
2800,870.0,120,2,1,0,1,False,False,False,False,República,rent,-23.5467608,-46.6465951
390000,350.0,54,1,2,1,1,True,False,False,False,Consolação,sale,-23.548779,-46.651096
1350,352.0,50,2,2,1,1,True,False,True,False,Ermelino Matarazzo,rent,-23.501495,-46.384906
697000,900.0,90,3,2,1,1,False,False,False,False,Casa Verde,sale,-23.5030712,-46.6439368
530000,150.0,80,2,1,0,0,False,False,False,False,Perdizes,sale,-23.5393599,-46.668369
950,341.0,45,2,2,1,1,False,False,False,False,Cidade Ademar,rent,-23.673818,-46.656567
198000,220.0,50,2,2,1,1,False,False,False,False,São Rafael,sale,-23.626154,-46.47081
320000,293.0,60,3,2,1,1,False,False,True,False,Jardim Ângela,sale,-23.604133,-46.524322
440000,615.0,68,2,2,1,1,True,False,True,False,Cursino,sale,-23.625777,-46.617371
7500,3310.0,250,4,3,2,3,False,False,False,False,Jardim Paulista,rent,-23.5676789,-46.6531652
220000,415.0,63,2,2,1,1,False,False,False,False,Rio Pequeno,sale,-23.570846,-46.751602
2300,850.0,100,3,1,0,1,True,False,False,False,Liberdade,rent,-23.565791,-46.6340922
2090,380.0,75,2,2,1,1,False,False,False,False,Santa Cecília,rent,-23.533034,-46.660448
428940,650.0,58,3,2,1,1,False,False,True,False,Jaçanã,sale,-23.482772,-46.5660204
5000,1850.0,168,4,2,1,2,False,False,False,False,Perdizes,rent,-23.5389157,-46.6709598
460000,460.0,60,2,2,1,1,False,False,True,False,Brás,sale,-23.5453953,-46.6167926
960000,1300.0,75,2,2,1,1,False,False,False,False,Brooklin,sale,-23.6040517,-46.6948844
1350000,1700.0,170,4,4,3,2,False,False,True,False,Brooklin,sale,-23.6220498,-46.6808683
333300,400.0,62,2,2,1,1,True,False,True,False,Jaguaré,sale,-23.550074,-46.734945
1750,550.0,55,2,1,0,1,False,True,True,False,Jaguaré,rent,-23.5429161,-46.7439983
700000,630.0,75,3,2,1,2,True,True,True,False,Vila Leopoldina,sale,-23.526786,-46.73119
307000,520.0,45,2,2,1,1,True,False,True,False,Freguesia do Ó,sale,-23.495625,-46.684893
1300,395.0,73,2,2,1,1,False,False,False,False,Limão,rent,-23.502262,-46.678146
3950,867.0,92,3,2,1,2,False,True,True,False,Alto de Pinheiros,rent,-23.5346669,-46.7188043
1200,560.0,70,3,2,1,1,False,False,True,False,Cidade Líder,rent,-23.564779,-46.476772
290000,400.0,54,2,2,1,1,False,False,True,False,Jardim São Luis,sale,-23.649797,-46.736066
2600,600.0,67,3,2,1,1,False,False,True,False,Jaraguá,rent,-23.524415,-46.647314
2200,461.0,43,1,2,1,1,False,True,True,False,Lapa,rent,-23.524711,-46.70936
310000,200.0,41,2,1,0,1,False,False,False,False,Barra Funda,sale,-23.5267896,-46.6516566
220000,200.0,47,2,2,1,1,False,False,False,False,Ermelino Matarazzo,sale,-23.483649,-46.490709
2000,550.0,55,2,1,0,1,False,True,False,False,Jaguaré,rent,-23.5568317,-46.7449281
5300,960.0,134,3,4,3,4,False,False,True,False,Saúde,rent,-23.6187853,-46.6333175
187000,300.0,40,2,1,0,0,True,False,True,True,Parque do Carmo,sale,-23.5524486,-46.4478715
286000,406.0,58,3,2,1,1,False,False,True,False,Medeiros,sale,-23.4831249,-46.5669292
750000,760.0,107,3,2,1,2,False,True,False,False,Mooca,sale,-23.5603888,-46.595026
